feature,rho,p_raw,rank,p_bh,bh_significant,loo_frac,loo_robust,passes,description
lex::QWM[,-0.08939179989924165,0.6923973204427574,602,0.856870438089459,False,,False,False,Lexeme QWM[ (verb) rate per 1k words
lex::NPC/,-0.0890140386116575,0.6936361737432947,603,0.8569800156529925,False,,False,False,Lexeme NPC/ (noun) rate per 1k words
lex::>TH[,0.08884441874817857,0.6941926815444244,604,0.8562475956135699,False,,False,False,Lexeme >TH[ (verb) rate per 1k words
lex::SBB[,0.08876461150100567,0.6944545747385975,605,0.8551548069095126,False,,False,False,Lexeme SBB[ (verb) rate per 1k words
lex::BR/,0.08775825437337009,0.6977598874231017,606,0.8578071223270803,False,,False,False,Lexeme BR/ (noun) rate per 1k words
lex::CKN[,-0.08514753571500545,0.7063591926415611,607,0.8669482677396426,False,,False,False,Lexeme CKN[ (verb) rate per 1k words
lex::BKR/,-0.08465446492750534,0.7079872194358392,608,0.8675172343416122,False,,False,False,Lexeme BKR/ (noun) rate per 1k words
lex::TW<BH/,0.08406048850789204,0.7099500536587866,609,0.8684939080062333,False,,False,False,Lexeme TW<BH/ (noun) rate per 1k words
lex::>DWM/,-0.0836923479866625,0.7111674911893846,610,0.868557017928019,False,,False,False,Lexeme >DWM/ (proper-noun) rate per 1k words
lex::MCMRT/,0.08132681408487115,0.7190064025914809,611,0.8766935678079432,False,,False,False,Lexeme MCMRT/ (noun) rate per 1k words
lex::>RK=/,0.08103991911033696,0.7199589912126658,612,0.8764206674075752,False,,False,False,Lexeme >RK=/ (noun) rate per 1k words
lex::BHMH/,0.08039977681052937,0.7220859258235865,613,0.8775758804870669,False,,False,False,Lexeme BHMH/ (noun) rate per 1k words
lex::<LL[,0.08003694865873233,0.7232923393188507,614,0.8776104117142407,False,,False,False,Lexeme <LL[ (verb) rate per 1k words
lex::>JC/,0.07968355504981485,0.7244679930181199,615,0.8776075687780476,False,,False,False,Lexeme >JC/ (noun) rate per 1k words
lex::MHR[,-0.07910870339479231,0.7263816636788305,616,0.8784973042868972,False,,False,False,Lexeme MHR[ (verb) rate per 1k words
lex::HJKL/,0.0779259113061348,0.7303241059671874,617,0.8818338070430384,False,,False,False,Lexeme HJKL/ (noun) rate per 1k words
lex::<ZB[,0.07730055179698771,0.7324112003680607,618,0.8829228871750894,False,,False,False,Lexeme <ZB[ (verb) rate per 1k words
lex::JTR/,-0.07591030812756551,0.737057571823822,619,0.8870886769123545,False,,False,False,Lexeme JTR/ (noun) rate per 1k words
lex::M>D/,0.07550488376446073,0.738414231764954,620,0.88728806881434,False,,False,False,Lexeme M>D/ (noun) rate per 1k words
lex::MLK[,0.07467599417427176,0.7411902577732066,621,0.8891896007102076,False,,False,False,Lexeme MLK[ (verb) rate per 1k words
lex::B<L/,0.07388485929938828,0.7438427429260492,622,0.8909370473953483,False,,False,False,Lexeme B<L/ (noun) rate per 1k words
lex::KNP/,0.07344168022097801,0.7453298445609335,623,0.8912852876370715,False,,False,False,Lexeme KNP/ (noun) rate per 1k words
lex::>T==,-0.07274878865772341,0.7476566185177929,624,0.8926349051214034,False,,False,False,Lexeme >T== (prep) rate per 1k words
lex::MNCH/,0.0723410882107773,0.7490266960104466,625,0.8928398216444522,False,,False,False,Lexeme MNCH/ (proper-noun) rate per 1k words
lex::R<<[,-0.07186210461053653,0.7506372546460407,626,0.8933302790915341,False,,False,False,Lexeme R<<[ (verb) rate per 1k words
lex::NXC/,-0.07175895360429808,0.7509842263104867,627,0.8923177808633374,False,,False,False,Lexeme NXC/ (noun) rate per 1k words
lex::BQC[,0.071691838401644,0.7512100083844093,628,0.8911647392458358,False,,False,False,Lexeme BQC[ (verb) rate per 1k words
lex::LB/,0.071691838401644,0.7512100083844093,629,0.8897479431580047,False,,False,False,Lexeme LB/ (noun) rate per 1k words
lex::BR>[,-0.07145908039250749,0.7519931811664023,630,0.8892617777285234,False,,False,False,Lexeme BR>[ (verb) rate per 1k words
lex::>YL/,0.07092228589048133,0.7538002585655463,631,0.8899860422049636,False,,False,False,Lexeme >YL/ (noun) rate per 1k words
lex::R</,-0.07027500365062336,0.7559809394405925,632,0.8911484175367744,False,,False,False,Lexeme R</ (adjective) rate per 1k words
lex::J>CJHW/,-0.06911416256244979,0.7598962761398494,633,0.894348697826521,False,,False,False,Lexeme J>CJHW/ (proper-noun) rate per 1k words
lex::HNH=,-0.0680421930624415,0.7635169141106466,634,0.897192588347684,False,,False,False,Lexeme HNH= (pronoun) rate per 1k words
lex::JR>[,0.06789250625258858,0.7640228716565816,635,0.8963732903687454,False,,False,False,Lexeme JR>[ (verb) rate per 1k words
lex::BKH[,-0.06735687976289613,0.7658341072829585,636,0.8970855501978052,False,,False,False,Lexeme BKH[ (verb) rate per 1k words
lex::LBB/,0.06706528954383877,0.7668206250149934,637,0.896831029256154,False,,False,False,Lexeme LBB/ (noun) rate per 1k words
lex::QDM/,0.06676342707776049,0.7678422636753222,638,0.8966183173011207,False,,False,False,Lexeme QDM/ (noun) rate per 1k words
lex::JLD[,-0.0667252461174304,0.7679715118147892,639,0.8953658471080094,False,,False,False,Lexeme JLD[ (verb) rate per 1k words
lex::D<T/,0.06621437724443355,0.7697014492408704,640,0.8959805932569507,False,,False,False,Lexeme D<T/ (noun) rate per 1k words
lex::SPR[,-0.06593942568646138,0.7706329466472348,641,0.8956654372109046,False,,False,False,Lexeme SPR[ (verb) rate per 1k words
lex::LXM/,-0.06431982144842349,0.776126097115953,642,0.9006447700177336,False,,False,False,Lexeme LXM/ (noun) rate per 1k words
lex::DBR[,0.062234797398206206,0.7832130027552234,643,0.9074551898174829,False,,False,False,Lexeme DBR[ (verb) rate per 1k words
lex::RXMJM/,0.05986422673474678,0.7912906501107031,644,0.9153905812616053,False,,False,False,Lexeme RXMJM/ (noun) rate per 1k words
lex::CLJCJ/,0.059761926181826915,0.7916397083824257,645,0.9143745468913289,False,,False,False,Lexeme CLJCJ/ (adjective) rate per 1k words
lex::HMWN/,0.05965849830934111,0.7919926523570258,646,0.9133661393281488,False,,False,False,Lexeme HMWN/ (noun) rate per 1k words
lex::NPL[,0.05936320612347175,0.7930005428381686,647,0.9131149990949545,False,,False,False,Lexeme NPL[ (verb) rate per 1k words
lex::QLL[,0.0591805567380889,0.7936241210938323,648,0.9124227935415201,False,,False,False,Lexeme QLL[ (verb) rate per 1k words
lex::RXB==/,0.05911622682333747,0.7938437771048592,649,0.9112690507598153,False,,False,False,Lexeme RXB==/ (noun) rate per 1k words
lex::LMH,-0.05853091764686878,0.7958430203900987,650,0.9121585387548053,False,,False,False,Lexeme LMH (interrogative) rate per 1k words
lex::CMC/,0.05765080594683314,0.7988515476729623,651,0.9142003118530828,False,,False,False,Lexeme CMC/ (noun) rate per 1k words
lex::THLH/,-0.057407162883438466,0.7996848933866342,652,0.9137503766457706,False,,False,False,Lexeme THLH/ (noun) rate per 1k words
lex::MWT/,0.05697145777302229,0.8011756837559412,653,0.9140518903494275,False,,False,False,Lexeme MWT/ (noun) rate per 1k words
lex::FN>[,0.05677499011746272,0.8018481282083639,654,0.913420268371913,False,,False,False,Lexeme FN>[ (verb) rate per 1k words
lex::KX/,-0.05565300574075476,0.8056908956994528,655,0.9163965149558663,False,,False,False,Lexeme KX/ (noun) rate per 1k words
lex::JCW<H/,0.05508177533626216,0.8076490156346535,656,0.9172233485485013,False,,False,False,Lexeme JCW<H/ (noun) rate per 1k words
morph::noun_pl_rate,-0.054252633225405855,0.8104932074948429,657,0.9190524194576224,False,,False,False,Plural noun rate per 1k words
lex::>LH/,0.05399006985466237,0.8113943574017487,658,0.9186759821645939,False,,False,False,Lexeme >LH/ (noun) rate per 1k words
lex::CLWM/,0.05394060556411616,0.811564150804897,659,0.9174738882392235,False,,False,False,Lexeme CLWM/ (noun) rate per 1k words
lex::NXM[,-0.053707468004776215,0.8123645395314149,660,0.9169872453801576,False,,False,False,Lexeme NXM[ (verb) rate per 1k words
lex::TZNWT/,-0.05163769162020084,0.8194781731099463,661,0.9236176081193798,False,,False,False,Lexeme TZNWT/ (noun) rate per 1k words
lex::>JL===/,-0.05163769162020084,0.8194781731099463,662,0.9222224153578701,False,,False,False,Lexeme >JL===/ (noun) rate per 1k words
lex::NGC[,-0.05135666808272472,0.8204450962499117,663,0.9219179437499008,False,,False,False,Lexeme NGC[ (verb) rate per 1k words
lex::QDC[,-0.049063979643426486,0.82834288618641,664,0.9293907382663787,False,,False,False,Lexeme QDC[ (verb) rate per 1k words
lex::JTR[,-0.048601566473172486,0.8299377621304043,665,0.9297798989280469,False,,False,False,Lexeme JTR[ (verb) rate per 1k words
lex::NV<[,-0.04813824417845618,0.8315364224120615,666,0.9301721241696483,False,,False,False,Lexeme NV<[ (verb) rate per 1k words
lex::PR<H/,-0.04771433477732119,0.8329996551364571,667,0.9304119086606605,False,,False,False,Lexeme PR<H/ (noun) rate per 1k words
lex::<T/,0.04680560482812196,0.836138164741893,668,0.9325193603783087,False,,False,False,Lexeme <T/ (noun) rate per 1k words
lex::MXCBH/,0.04578904658559973,0.8396519370466087,669,0.9350384052312758,False,,False,False,Lexeme MXCBH/ (noun) rate per 1k words
lex::DWD==/,-0.04566961627186868,0.8400649474437939,670,0.9341020684263082,False,,False,False,Lexeme DWD==/ (proper-noun) rate per 1k words
lex::MCL[,0.04565411576455764,0.8401185538235333,671,0.9327694822630884,False,,False,False,Lexeme MCL[ (verb) rate per 1k words
lex::PTX[,-0.04529124240159865,0.8413736966416974,672,0.9327729226161675,False,,False,False,Lexeme PTX[ (verb) rate per 1k words
lex::BQR/,-0.04529124240159865,0.8413736966416974,673,0.9313869301605714,False,,False,False,Lexeme BQR/ (noun) rate per 1k words
lex::>J/,-0.045235564652137766,0.8415663134324474,674,0.9302179577257763,False,,False,False,Lexeme >J/ (noun) rate per 1k words
lex::SBJB/,0.04389818823515158,0.8461955632950805,675,0.9339491772664221,False,,False,False,Lexeme SBJB/ (noun) rate per 1k words
lex::>TM,0.043071309005640726,0.8490602197414105,676,0.935724650454661,False,,False,False,Lexeme >TM (pronoun) rate per 1k words
lex::RWY[,0.04243186698719889,0.851276778788528,677,0.9367816841912163,False,,False,False,Lexeme RWY[ (verb) rate per 1k words
lex::QBR[,0.04232723246375267,0.8516395871441824,678,0.9357986613899939,False,,False,False,Lexeme QBR[ (verb) rate per 1k words
lex::KLH[,0.041690185238824826,0.8538490989209743,679,0.9368447403477553,False,,False,False,Lexeme KLH[ (verb) rate per 1k words
lex::CJR/,0.041688534951068404,0.8538548241011121,680,0.9354732999343067,False,,False,False,Lexeme CJR/ (noun) rate per 1k words
lex::KFDJ/,0.041688534951068404,0.8538548241011121,681,0.9340996240166353,False,,False,False,Lexeme KFDJ/ (adjective) rate per 1k words
lex::RBH[,0.04148954353135788,0.854545217337465,682,0.9334841450387265,False,,False,False,Lexeme RBH[ (verb) rate per 1k words
lex::MJ,-0.04073550375155315,0.8571622585733927,683,0.934972009717683,False,,False,False,Lexeme MJ (prin) rate per 1k words
lex::JXZQJHW/,-0.04071108205733343,0.8572470431758988,684,0.9336974373772582,False,,False,False,Lexeme JXZQJHW/ (proper-noun) rate per 1k words
lex::KTP/,0.0406813111960629,0.8573504004948869,685,0.9324467859396945,False,,False,False,Lexeme KTP/ (noun) rate per 1k words
lex::JSD[,-0.038676009296866765,0.8643174437485599,686,0.9386537836627947,False,,False,False,Lexeme JSD[ (verb) rate per 1k words
lex::MNXH/,-0.038630405646933395,0.8644760002557452,687,0.9374594180357062,False,,False,False,Lexeme MNXH/ (noun) rate per 1k words
lex::NGD/,0.03792648796031981,0.8669240432693575,688,0.9387476922030106,False,,False,False,Lexeme NGD/ (noun) rate per 1k words
lex::MWT[,-0.037459787293996016,0.8685477580082054,689,0.9391408994428346,False,,False,False,Lexeme MWT[ (verb) rate per 1k words
lex::M<WZ/,-0.03744120676451807,0.8686124128172968,690,0.9378496341288205,False,,False,False,Lexeme M<WZ/ (noun) rate per 1k words
lex::RKB/,-0.03736850993002685,0.8688653843305522,691,0.9367651394012465,False,,False,False,Lexeme RKB/ (noun) rate per 1k words
lex::JVB[,-0.036768427259241336,0.8709540318099744,692,0.9376600486971545,False,,False,False,Lexeme JVB[ (verb) rate per 1k words
lex::PH,0.03617054410538865,0.8730358499076321,693,0.9385450334504847,False,,False,False,Lexeme PH (adverb) rate per 1k words
lex::N>,0.03523769450608478,0.8762856310986524,694,0.9406812610497062,False,,False,False,Lexeme N> (interjection) rate per 1k words
lex::LJLH/,-0.035118550588121265,0.8767008341677873,695,0.9397728366259015,False,,False,False,Lexeme LJLH/ (noun) rate per 1k words
lex::RC</,-0.034123529395299806,0.8801695830876828,696,0.9421355451154076,False,,False,False,Lexeme RC</ (adjective) rate per 1k words
lex::KBD[,-0.033873275506545175,0.8810423310830048,697,0.9417166953469707,False,,False,False,Lexeme KBD[ (verb) rate per 1k words
lex::YWH[,-0.032777313882246514,0.8848660004659925,698,0.9444486681191467,False,,False,False,Lexeme YWH[ (verb) rate per 1k words
lex::GWLH/,0.03170164696464489,0.8886212722383229,699,0.9470999253469965,False,,False,False,Lexeme GWLH/ (noun) rate per 1k words
lex::<WLM/,0.031683169584541336,0.8886857991932333,700,0.9458156005699412,False,,False,False,Lexeme <WLM/ (noun) rate per 1k words
morph::const_count,0.031647369381486753,0.8888108230796563,701,0.944599234228736,False,,False,False,Noun in construct state (count)
lex::QBR/,-0.031468218888443665,0.8894365028139917,702,0.9439176561202619,False,,False,False,Lexeme QBR/ (noun) rate per 1k words
lex::C>WL=/,0.03001134427403355,0.8945269386137523,703,0.9479695153161387,False,,False,False,Lexeme C>WL=/ (proper-noun) rate per 1k words
lex::FMX[,-0.029967003091175642,0.8946819341099272,704,0.9467869899316702,False,,False,False,Lexeme FMX[ (verb) rate per 1k words
lex::XKM/,0.028190279420897447,0.900895502478416,705,0.9520101409169077,False,,False,False,Lexeme XKM/ (adjective) rate per 1k words
lex::R<H/,-0.027280795746646283,0.9040783464494456,706,0.9540203514232819,False,,False,False,Lexeme R<H/ (noun) rate per 1k words
lex::GBR/,0.026879103633878965,0.9054845705235837,707,0.9541527652617678,False,,False,False,Lexeme GBR/ (noun) rate per 1k words
lex::NXLH/,-0.02596697897691656,0.9086787011870123,708,0.9561661474354861,False,,False,False,Lexeme NXLH/ (noun) rate per 1k words
lex::MQDC/,-0.024727284632423012,0.9130221102414977,709,0.9593814839632099,False,,False,False,Lexeme MQDC/ (noun) rate per 1k words
lex::BWR/,0.024584546006596614,0.9135223673769168,710,0.9585551601349338,False,,False,False,Lexeme BWR/ (noun) rate per 1k words
lex::RWM[,-0.024155329280852615,0.9150268362204848,711,0.9587833937893968,False,,False,False,Lexeme RWM[ (verb) rate per 1k words
lex::QN>H/,-0.023919651201432694,0.9158530429564572,712,0.9583012879249446,False,,False,False,Lexeme QN>H/ (noun) rate per 1k words
lex::TXT/,-0.023762377188406007,0.9164044385728197,713,0.9575333895326096,False,,False,False,Lexeme TXT/ (noun) rate per 1k words
lex::R>H[,-0.022605263843919105,0.9204623510861729,714,0.960426402743976,False,,False,False,Lexeme R>H[ (verb) rate per 1k words
lex::>WYR/,0.020532029888724726,0.9277377498771291,715,0.9666638093125332,False,,False,False,Lexeme >WYR/ (noun) rate per 1k words
lex::<RL/,0.019735109835159782,0.9305358190656112,716,0.968225118999833,False,,False,False,Lexeme <RL/ (adjective) rate per 1k words
lex::MQWM/,0.019323896987207784,0.9319799421311074,717,0.9683752536787658,False,,False,False,Lexeme MQWM/ (noun) rate per 1k words
lex::RXB=/,0.01889531792728064,0.9334852728062791,718,0.9685884794438412,False,,False,False,Lexeme RXB=/ (noun) rate per 1k words
lex::RGL/,-0.0178028077223315,0.9373235605687467,719,0.9712184320218585,False,,False,False,Lexeme RGL/ (noun) rate per 1k words
lex::>BD[,0.017559275294060633,0.9381793428753236,720,0.970755014502939,False,,False,False,Lexeme >BD[ (verb) rate per 1k words
lex::<RK[,-0.01584051055421918,0.9442209696004965,721,0.9756513486163245,False,,False,False,Lexeme <RK[ (verb) rate per 1k words
lex::MGDL/,0.015391720895910063,0.9457990099989455,722,0.9759283413424021,False,,False,False,Lexeme MGDL/ (noun) rate per 1k words
lex::CTH[,0.013578501250517716,0.9521766175144513,723,0.9811501798731206,False,,False,False,Lexeme CTH[ (verb) rate per 1k words
lex::<LH/,-0.013352685415552097,0.9529710815105727,724,0.9806125079079788,False,,False,False,Lexeme <LH/ (noun) rate per 1k words
lex::SGR[,-0.012759232730416448,0.9550591671208095,725,0.9814056269034526,False,,False,False,Lexeme SGR[ (verb) rate per 1k words
lex::XRC/,-0.010934697692083517,0.9614805880559032,726,0.9866433031703139,False,,False,False,Lexeme XRC/ (noun) rate per 1k words
lex::DJ/,0.01049166860299686,0.9630401843046306,727,0.9868843704359694,False,,False,False,Lexeme DJ/ (noun) rate per 1k words
lex::KRWB/,-0.00946769350170545,0.966645376244393,728,0.9892181391511988,False,,False,False,Lexeme KRWB/ (noun) rate per 1k words
lex::<WR[,0.009364946823499004,0.9670071606442399,729,0.9882309117694907,False,,False,False,Lexeme <WR[ (verb) rate per 1k words
lex::>HB[,-0.00856200088319304,0.969834648066723,730,0.9897627572735734,False,,False,False,Lexeme >HB[ (verb) rate per 1k words
lex::YL/,-0.008242428210807673,0.9709600879073652,731,0.9895557667455364,False,,False,False,Lexeme YL/ (noun) rate per 1k words
lex::QDWC/,-0.007246598784255784,0.9744674356596944,732,0.9917735513203174,False,,False,False,Lexeme QDWC/ (adjective) rate per 1k words
lex::>L=,0.006783494582998754,0.9760986646522885,733,0.9920784517953,False,,False,False,Lexeme >L= (negator) rate per 1k words
lex::TP>RT/,0.006228084988337808,0.9780551494274048,734,0.9927126516667801,False,,False,False,Lexeme TP>RT/ (noun) rate per 1k words
lex::JC<JHW/,-0.00509626600879815,0.9820424582583445,735,0.9954035801394103,False,,False,False,Lexeme JC<JHW/ (proper-noun) rate per 1k words
lex::XZQJHW/,-0.00509626600879815,0.9820424582583445,736,0.9940511296229166,False,,False,False,Lexeme XZQJHW/ (proper-noun) rate per 1k words
lex::TMJD/,0.005044347823653015,0.9822253725546249,737,0.9928872490545394,False,,False,False,Lexeme TMJD/ (noun) rate per 1k words
lex::CKX[,-0.004831065856170523,0.9829768007024211,738,0.9923004288933654,False,,False,False,Lexeme CKX[ (verb) rate per 1k words
lex::KHN/,-0.002297136480300839,0.9919051546284173,739,0.9999585117701907,False,,False,False,Lexeme KHN/ (noun) rate per 1k words
lex::CQV[,-0.0021600696210298887,0.9923881485618398,740,0.9990934738899604,False,,False,False,Lexeme CQV[ (verb) rate per 1k words
lex::ZRW</,-0.001966763680527729,0.9930693211772275,741,0.9984300192672529,False,,False,False,Lexeme ZRW</ (noun) rate per 1k words
lex::<BR/,-0.0013111757870184861,0.9953795176637941,742,0.9994039631530007,False,,False,False,Lexeme <BR/ (noun) rate per 1k words
lex::YPWN/,-0.000925735464970311,0.9967377711898305,743,0.9994207799951867,False,,False,False,Lexeme YPWN/ (noun) rate per 1k words
lex::JWMM,0.0006834186057552198,0.9975916765021557,744,0.9989325255297123,False,,False,False,Lexeme JWMM (adverb) rate per 1k words
lex::<ML/,0.0003600116035049814,0.998731340828805,745,0.998731340828805,False,,False,False,Lexeme <ML/ (noun) rate per 1k words
