chunk_id,unit,date_bce,sigma,genre,register,n_words,frac_ani,rate_anochi,rate_ani,frac_she,rate_asher,frac_ein,rate_neg_al,frac_neg_al,rate_neg_lo,rate_ki,rate_gam,rate_lakhen,rate_hinne,rate_atta,rate_az,rate_af,rate_wayyiqtol,rate_qatal,rate_yiqtol,rate_ptca,rate_ptcp,rate_inf_abs,rate_inf_con,rate_impv,rate_jussive,rate_cohort,rate_qal,rate_hiphil,rate_piel,rate_niphal,rate_hithpael,rate_hophal,frac_baqash,rate_baqash,rate_shaal,frac_qahal,rate_hayah,rate_amar,rate_natan,rate_halak,rate_const,rate_prs,rate_pl_noun,rate_f_noun,frac_anachnu,rate_pen,rate_terem,rate_na,frac_halak_piel,frac_ysf_qal,frac_niphal,frac_yld_nif,frac_zaqaq,rate_ut_nouns,frac_nmcl,frac_fronted,frac_cpen,frac_ptcp_cl,frac_infc,frac_wqtl_wayq,rate_cpen_1k,frac_sv,frac_null_subj,frac_ov
Isaiah_1_c002,Isaiah_1,720,30,prophecy,SBH,1012,0.0,0.9881422924901185,0.0,0.0,10.869565217391305,0.16666666666666666,16.798418972332016,0.53125,14.822134387351777,11.857707509881422,1.976284584980237,1.976284584980237,4.940711462450593,0.0,0.0,0.9881422924901185,20.750988142292492,42.490118577075094,55.33596837944664,15.810276679841897,0.9881422924901185,8.893280632411068,15.810276679841897,26.6798418972332,0.0,0.0,134.38735177865613,24.703557312252965,10.869565217391305,11.857707509881422,1.976284584980237,1.976284584980237,0.0,0.0,1.976284584980237,,13.83399209486166,23.715415019762844,1.976284584980237,4.940711462450593,94.86166007905138,72.13438735177866,44.466403162055336,45.45454545454545,,0.9881422924901185,0.0,1.976284584980237,0.0,0.0,0.06349206349206349,0.0,,2.9644268774703555,,,,,,,0.0,,,
Isaiah_1_c003,Isaiah_1,720,30,prophecy,SBH,1009,1.0,0.0,0.9910802775024776,0.0,3.9643211100099105,0.043478260869565216,2.973240832507433,0.12,21.80376610505451,14.866204162537166,0.0,1.9821605550049552,1.9821605550049552,0.9910802775024776,0.0,5.946481665014866,11.892963330029731,63.42913776015857,47.571853320118926,31.714568880079284,12.88404360753221,0.0,17.839444995044598,1.9821605550049552,0.0,0.0,120.91179385530228,27.750247770069375,19.821605550049554,6.937561942517344,3.9643211100099105,0.0,,0.0,0.0,,13.875123885034688,3.9643211100099105,0.9910802775024776,0.9910802775024776,81.26858275520317,91.17938553022795,41.62537165510406,53.5183349851338,,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,,2.973240832507433,,,,,,,0.0,,,
Isaiah_1_c004,Isaiah_1,720,30,prophecy,SBH,1007,1.0,0.0,0.9930486593843098,0.0,6.951340615690168,0.047619047619047616,11.916583912611719,0.375,19.8609731876862,8.937437934458789,2.9791459781529297,0.0,2.9791459781529297,0.0,0.9930486593843098,4.96524329692155,0.9930486593843098,76.46474677259185,67.52730883813307,32.77060575968222,6.951340615690168,0.0,9.9304865938431,10.923535253227408,0.0,0.0,117.17974180734856,36.74280039721946,15.888778550148956,20.85402184707051,2.9791459781529297,6.951340615690168,,0.0,0.0,,10.923535253227408,4.96524329692155,0.0,0.0,97.31876861966236,101.2909632571996,75.47169811320754,71.49950347567031,,0.0,0.0,0.0,,0.0,0.10144927536231885,0.0,,1.9860973187686195,,,,,,,0.0,,,
Isaiah_1_c005,Isaiah_1,720,30,prophecy,SBH,1030,,0.0,0.0,0.0,7.766990291262136,0.1875,8.737864077669903,0.4090909090909091,12.62135922330097,22.33009708737864,0.0,0.970873786407767,1.941747572815534,0.970873786407767,0.970873786407767,0.0,0.970873786407767,76.6990291262136,59.22330097087379,28.155339805825243,12.62135922330097,1.941747572815534,10.679611650485437,9.70873786407767,0.0,0.0,128.15533980582524,21.359223300970875,12.62135922330097,23.300970873786408,0.970873786407767,2.912621359223301,,0.0,0.0,,15.533980582524272,2.912621359223301,0.0,0.970873786407767,96.11650485436893,81.55339805825243,81.55339805825243,65.0485436893204,,0.0,0.0,0.0,0.0,0.0,0.11650485436893204,,,3.883495145631068,,,,,,,0.0,,,
Isaiah_1_c006,Isaiah_1,720,30,prophecy,SBH,1018,0.3333333333333333,1.9646365422396854,0.9823182711198427,0.0,8.840864440078585,0.16666666666666666,12.770137524557956,0.7222222222222222,4.911591355599214,7.858546168958742,0.9823182711198427,0.0,2.9469548133595285,0.0,0.0,0.0,11.787819253438114,89.3909626719057,29.469548133595286,37.32809430255403,3.929273084479371,7.858546168958742,11.787819253438114,11.787819253438114,0.0,0.0,140.47151277013754,17.68172888015717,19.646365422396855,20.628683693516702,0.0,0.9823182711198427,,0.0,0.0,,9.823182711198427,10.805500982318271,0.0,3.929273084479371,100.19646365422396,64.83300589390963,69.74459724950884,67.77996070726915,1.0,0.0,0.0,0.9823182711198427,0.0,,0.10144927536231885,0.0,,4.911591355599214,,,,,,,0.0,,,
Isaiah_1_c007,Isaiah_1,720,30,prophecy,SBH,1006,,0.0,0.0,0.0,4.970178926441352,0.21428571428571427,3.976143141153081,0.26666666666666666,10.934393638170976,15.904572564612325,0.9940357852882703,0.0,2.982107355864811,0.0,0.0,0.0,5.964214711729622,92.44532803180914,39.761431411530815,40.75546719681908,3.976143141153081,13.916500994035786,11.928429423459244,16.8986083499006,0.0,0.0,150.09940357852884,18.886679920477135,14.910536779324055,24.85089463220676,3.976143141153081,0.9940357852882703,,0.0,0.0,,14.910536779324055,5.964214711729622,1.9880715705765406,0.9940357852882703,84.49304174950298,74.55268389662027,60.63618290258449,57.65407554671968,,0.0,0.0,0.0,0.0,0.0,0.11013215859030837,0.0,,0.9940357852882703,,,,,,,0.0,,,
Isaiah_1_c008,Isaiah_1,720,30,prophecy,SBH,1013,1.0,0.0,0.9871668311944718,0.0,7.897334649555774,0.1,1.9743336623889436,0.18181818181818182,8.884501480750247,18.756169792694966,1.9743336623889436,3.948667324777887,3.948667324777887,0.0,0.0,0.0,1.9743336623889436,72.06317867719645,75.02467917077986,32.57650542941757,8.884501480750247,0.0,11.846001974333662,10.85883514313919,0.0,0.0,134.25468904244818,31.589338598223097,23.692003948667324,13.820335636722607,0.0,2.9615004935834155,,0.0,0.0,,7.897334649555774,3.948667324777887,0.9871668311944718,1.9743336623889436,74.03751233958539,101.6781836130306,43.43534057255676,73.05034550839092,,0.9871668311944718,0.0,0.0,0.0,1.0,0.06481481481481481,0.0,,6.910167818361304,,,,,,,0.0,,,
Isaiah_1_c009,Isaiah_1,720,30,prophecy,SBH,1007,,0.0,0.0,0.0,6.951340615690168,0.0,1.9860973187686195,0.0625,29.791459781529294,18.867924528301884,1.9860973187686195,6.951340615690168,3.972194637537239,3.972194637537239,0.0,0.0,8.937437934458789,67.52730883813307,62.56206554121152,31.777557100297912,3.972194637537239,5.958291956305859,23.833167825223438,18.867924528301884,0.0,0.0,148.95729890764648,30.784508440913605,13.902681231380337,19.8609731876862,5.958291956305859,2.9791459781529297,0.0,0.0,0.9930486593843098,,16.881827209533267,12.909632571996028,2.9791459781529297,0.9930486593843098,51.63853028798411,92.35352532274081,44.68718967229395,67.52730883813307,,0.9930486593843098,0.0,1.9860973187686195,0.0,0.6666666666666666,0.08888888888888889,,,2.9791459781529297,,,,,,,0.0,,,
Isaiah_1_c010,Isaiah_1,720,30,prophecy,SBH,1020,,0.0,0.0,0.0,8.823529411764707,0.058823529411764705,2.941176470588235,0.15789473684210525,15.686274509803921,12.745098039215685,1.9607843137254901,0.0,0.9803921568627451,2.941176470588235,0.0,1.9607843137254901,1.9607843137254901,60.78431372549019,68.62745098039217,48.03921568627451,3.9215686274509802,3.9215686274509802,19.607843137254903,14.705882352941176,0.0,0.0,159.80392156862743,24.509803921568626,9.803921568627452,19.607843137254903,1.9607843137254901,1.9607843137254901,,0.0,0.0,,14.705882352941176,4.901960784313726,1.9607843137254901,2.941176470588235,91.17647058823529,81.37254901960785,72.54901960784315,87.25490196078431,,0.0,0.0,0.0,0.0,,0.08849557522123894,0.0,,1.9607843137254901,,,,,,,0.0,,,
Isaiah_1_c011,Isaiah_1,720,30,prophecy,SBH,1004,,0.0,0.0,0.0,5.9760956175298805,0.14285714285714285,16.93227091633466,0.5862068965517241,11.952191235059761,14.940239043824702,0.0,0.0,2.9880478087649402,2.9880478087649402,2.9880478087649402,0.0,13.944223107569721,60.756972111553786,57.76892430278884,14.940239043824702,3.9840637450199203,2.9880478087649402,10.956175298804782,17.928286852589643,0.0,0.0,122.50996015936255,22.90836653386454,15.936254980079681,15.936254980079681,0.9960159362549801,0.9960159362549801,,0.0,0.0,,6.972111553784861,15.936254980079681,4.9800796812749,2.9880478087649402,77.68924302788845,110.55776892430279,63.745019920318725,57.76892430278884,1.0,0.9960159362549801,0.0,2.9880478087649402,0.0,,0.08695652173913043,,,1.9920318725099602,,,,,,,0.0,,,
Isaiah_1_c012,Isaiah_1,720,30,prophecy,SBH,1371,1.0,0.0,2.1881838074398248,0.0,21.152443471918307,0.047619047619047616,24.799416484318016,0.6296296296296297,14.587892049598834,10.211524434719184,0.0,0.7293946024799417,5.105762217359592,1.4587892049598834,0.0,0.7293946024799417,41.57549234135667,70.02188183807439,39.38730853391685,13.858497447118891,0.7293946024799417,2.1881838074398248,16.776075857038656,10.940919037199125,0.0,0.0,132.7498176513494,29.905178701677606,15.317286652078774,9.482129832239242,6.564551422319474,0.0,,0.0,0.0,,6.564551422319474,26.258205689277897,2.1881838074398248,2.917578409919767,83.88037928519329,110.86797957695113,72.21006564551423,55.433989788475564,,0.0,0.0,0.7293946024799417,0.0,0.5,0.048507462686567165,0.0,,2.917578409919767,,,,,,,0.0,,,
Zephaniah_c000,Zephaniah,630,20,prophecy,SBH,1037,1.0,0.0,1.9286403085824495,0.0,5.785920925747349,0.10714285714285714,2.8929604628736745,0.10714285714285714,24.108003857280618,16.393442622950822,4.821600771456123,1.9286403085824495,0.9643201542912248,0.0,1.9286403085824495,3.857280617164899,1.9286403085824495,61.716489874638384,52.07328833172613,39.537126325940214,1.9286403085824495,2.8929604628736745,10.607521697203472,11.571841851494698,0.0,0.0,109.93249758919961,27.000964320154292,20.25072324011572,20.25072324011572,0.9643201542912248,0.0,1.0,3.857280617164899,0.0,,10.607521697203472,4.821600771456123,1.9286403085824495,0.9643201542912248,114.75409836065575,94.50337512054003,62.6808100289296,69.43105110896818,,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,,2.8929604628736745,,,,,,,0.0,,,
